ID;USED_NOW;STATUS;PHASE;TEXT;PRIMARY_LOCATION;ALL_LOCATIONS
0814;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;LEASING LOPPU!;src/utils.ts:673;src/utils.ts:673
0815;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VAKUUTUSYHTIÖ EI KORVAA!;src/utils.ts:674;src/utils.ts:674
0816;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;HUOLTOKIRJA SULKEUTUU!;src/utils.ts:675;src/utils.ts:675
0817;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;FIAT PANDA ROMPSI!;src/utils.ts:680;src/utils.ts:680
0818;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SPOILERI SPOILATTIIN!;src/utils.ts:681;src/utils.ts:681
0819;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TÄYSLEDIT SAMMUU!;src/utils.ts:682;src/utils.ts:682
0820;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SUBWOOFERI HILJENI!;src/utils.ts:683;src/utils.ts:683
0821;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MADALLUS MAADOITTI!;src/utils.ts:684;src/utils.ts:684
0822;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MOOTTORI SAMMU!;src/utils.ts:685;src/utils.ts:685
0823;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;RACING STRIPES EI RIITTÄNYT!;src/utils.ts:686;src/utils.ts:686
0824;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;NITRO TYHJÄ!;src/utils.ts:687;src/utils.ts:687
0825;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;NEONVALOT PIMENI!;src/utils.ts:688;src/utils.ts:688
0826;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VAUHTI LOPPU!;src/utils.ts:689;src/utils.ts:689
0827;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KATSELUAUTO KATSELTIIN!;src/utils.ts:690;src/utils.ts:690
0828;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VIIMEINEN KAAHARI!;src/utils.ts:691;src/utils.ts:691
0829;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;GOLF CART GOLFFATTIIN!;src/utils.ts:696;src/utils.ts:696
0830;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;HANDICAP NOUSI ÄÄRETTÖMIIN!;src/utils.ts:697;src/utils.ts:697
0831;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TEE TIME PERUUNTUU!;src/utils.ts:698;src/utils.ts:698
0832;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;DOUBLE BOGEY... triple... kuolema...;src/utils.ts:699;src/utils.ts:699
0833;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;JÄSENYYS PÄÄTTYY!;src/utils.ts:700;src/utils.ts:700
0834;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;BUNKKERI VOITTI!;src/utils.ts:701;src/utils.ts:701
0835;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VIIMEINEN PUTTI!;src/utils.ts:702;src/utils.ts:702
0836;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;CLUBHOUSE ODOTTAA TURHAAN!;src/utils.ts:703;src/utils.ts:703
0837;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;CADDIE EI VOI AUTTAA!;src/utils.ts:704;src/utils.ts:704
0838;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PAR JÄÄÄ SAAVUTTAMATTA!;src/utils.ts:705;src/utils.ts:705
0839;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;19. REIKÄ LÖYTYI!;src/utils.ts:706;src/utils.ts:706
0840;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;GOLFKÄRRY KÄRRYTTIIN!;src/utils.ts:707;src/utils.ts:707
0841;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;NAMASTE... GOODBYE!;src/utils.ts:712;src/utils.ts:712
0842;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;CHAKRAT SEKAISIN!;src/utils.ts:713;src/utils.ts:713
0843;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KARMA ISKI TAKAISIN!;src/utils.ts:714;src/utils.ts:714
0844;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ENERGIAT LOPPU!;src/utils.ts:715;src/utils.ts:715
0845;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KRISTALLIT EI AUTTANUT!;src/utils.ts:716;src/utils.ts:716
0846;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MEDITAATIO KESKEYTYY!;src/utils.ts:717;src/utils.ts:717
0847;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;HENGITÄ SISÄÄN... UL... ei enää...;src/utils.ts:718;src/utils.ts:718
0848;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;AURA SAMMUU!;src/utils.ts:719;src/utils.ts:719
0849;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MANIFESTOIN VÄÄRIN!;src/utils.ts:720;src/utils.ts:720
0850;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;REIKI EI RIITÄ!;src/utils.ts:721;src/utils.ts:721
0851;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;WELLNESS MENI UNWELL!;src/utils.ts:722;src/utils.ts:722
0852;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KOLMAS SILMÄ SULKEUTUU!;src/utils.ts:723;src/utils.ts:723
0853;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PURJEVENE JÄÄ SATAMAAN!;src/utils.ts:728;src/utils.ts:728
0854;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;REGATTA PERUUNTUI!;src/utils.ts:729;src/utils.ts:729
0855;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;JOLLAPAIKKA JÄÄ TYHJÄKSI!;src/utils.ts:730;src/utils.ts:730
0856;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MERENRANTAHUVILA ODOTTAA!;src/utils.ts:731;src/utils.ts:731
0857;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KIPPARI JÄÄ YKSIN!;src/utils.ts:732;src/utils.ts:732
0858;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ANKKURI LASKETTIIN VIIMEISEN KERRAN!;src/utils.ts:733;src/utils.ts:733
0859;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SATAMAMAKSUT TURHA!;src/utils.ts:734;src/utils.ts:734
0860;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TUULI TYYNTYI PYSYVÄSTI!;src/utils.ts:735;src/utils.ts:735
0861;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;YACHT CLUB MENETTÄÄ JÄSENEN!;src/utils.ts:736;src/utils.ts:736
0862;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KÖYSI KATKESI!;src/utils.ts:737;src/utils.ts:737
0863;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PURJEHDUSKAUSI PÄÄTTYI!;src/utils.ts:738;src/utils.ts:738
0864;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MERIKORTIT TURHAT!;src/utils.ts:739;src/utils.ts:739
0865;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PÖYTÄVARAUS PERUUNTUU!;src/utils.ts:744;src/utils.ts:744
0866;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;AVOKADOLEIPÄ LEVISI LUMEEN!;src/utils.ts:745;src/utils.ts:745
0867;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MIMOSA KAATUI!;src/utils.ts:746;src/utils.ts:746
0868;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;EGGS BENEDICT KYLMENEE IKUISESTI!;src/utils.ts:747;src/utils.ts:747
0869;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;BRUNCH-PAIKKA MENETTÄÄ ASIAKKAAN!;src/utils.ts:748;src/utils.ts:748
0870;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MENUA EN ENÄÄ LUE!;src/utils.ts:749;src/utils.ts:749
0871;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ARVOSTELU JÄÄ KIRJOITTAMATTA!;src/utils.ts:750;src/utils.ts:750
0872;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TARJOILIJA EI ENÄÄ TULE!;src/utils.ts:751;src/utils.ts:751
0873;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;FOODIE-INSTA PÄÄTTYY!;src/utils.ts:752;src/utils.ts:752
0874;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TIPPIÄ EI JÄÄ!;src/utils.ts:753;src/utils.ts:753
0875;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KAHVIT KYLMENEE!;src/utils.ts:754;src/utils.ts:754
0876;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;CROISSANTIT TURHAT!;src/utils.ts:755;src/utils.ts:755
0877;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TENNISTUNTI PERUUNTUU!;src/utils.ts:760;src/utils.ts:760
0878;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SERVE EPÄONNISTUI!;src/utils.ts:761;src/utils.ts:761
0879;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;WILSON HAJOSI!;src/utils.ts:762;src/utils.ts:762
0880;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MATCH POINT SINULLE!;src/utils.ts:763;src/utils.ts:763
0881;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TENNISKYYNÄRPÄÄ TAPPOI!;src/utils.ts:764;src/utils.ts:764
0882;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KENTTÄVARAUS TURHA!;src/utils.ts:765;src/utils.ts:765
0883;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TENNISHAME LIKAANTUI!;src/utils.ts:766;src/utils.ts:766
0884;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;LOVE TARKOITTAA NOLLAA... JA NIIN TARKOITTAA ELÄMÄNI NYT!;src/utils.ts:767;src/utils.ts:767
0885;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VIIMEINEN SMASH!;src/utils.ts:768;src/utils.ts:768
0886;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;DOUBLE FAULT FOREVER!;src/utils.ts:769;src/utils.ts:769
0887;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MAILA KATKESI!;src/utils.ts:770;src/utils.ts:770
0888;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PALLOT LOPPU!;src/utils.ts:771;src/utils.ts:771
0889;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;AFTER SKI IS OVER!;src/utils.ts:776;src/utils.ts:776
0890;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KUOHUVIINI KAATUI!;src/utils.ts:777;src/utils.ts:777
0891;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;YÖKERHO SULKEE!;src/utils.ts:778;src/utils.ts:778
0892;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VIP-PÖYTÄ JÄÄ TYHJÄKSI!;src/utils.ts:779;src/utils.ts:779
0893;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;BILEET LOPPUI!;src/utils.ts:780;src/utils.ts:780
0894;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SHOTIT SAMMUI!;src/utils.ts:781;src/utils.ts:781
0895;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;DJ LOPETTI!;src/utils.ts:782;src/utils.ts:782
0896;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;RINNERAVINTOLA MENETTI VIP:IN!;src/utils.ts:783;src/utils.ts:783
0897;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SKUMPPA LÄIKKYI LUMEEN!;src/utils.ts:784;src/utils.ts:784
0898;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;HISSIKORTTI JÄÄ KÄYTTÄMÄTTÄ!;src/utils.ts:785;src/utils.ts:785
0899;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PARTY PEOPLE MENETTI YHDEN!;src/utils.ts:786;src/utils.ts:786
0900;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VIIMEINEN TANSSI!;src/utils.ts:787;src/utils.ts:787
0901;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MAAILMANCUP PÄÄTTYY!;src/utils.ts:792;src/utils.ts:792
0902;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PUJOTTELU PUJOTELTIIN!;src/utils.ts:793;src/utils.ts:793
0903;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SPONSORIT KATOAA!;src/utils.ts:794;src/utils.ts:794
0904;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;OLYMPIAUNELMAT OHI!;src/utils.ts:795;src/utils.ts:795
0905;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VALMENTAJA EI VAROITTANUT!;src/utils.ts:796;src/utils.ts:796
0906;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KILPAILU HÄVITTY PAHASTI!;src/utils.ts:797;src/utils.ts:797
0907;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KISAPUKU REPESI!;src/utils.ts:798;src/utils.ts:798
0908;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;LASKUAIKA EI RIITÄ!;src/utils.ts:799;src/utils.ts:799
0909;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SUKSIVOIDE EI AUTTANUT!;src/utils.ts:800;src/utils.ts:800
0910;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KULTAMITALI KATOSI!;src/utils.ts:801;src/utils.ts:801
0911;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KANSALLISSANKARI KAATUI!;src/utils.ts:802;src/utils.ts:802
0912;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;URHEILUELÄMÄ PÄÄTTYY!;src/utils.ts:803;src/utils.ts:803
0913;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SUOMEN TALVI ON KOVA!;src/utils.ts:808;src/utils.ts:808
0914;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;HIIHTOTUNTI JÄÄÄ KESKEN!;src/utils.ts:809;src/utils.ts:809
0915;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;AFROSKIING FOREVER!;src/utils.ts:810;src/utils.ts:810
0916;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;LATU OLI KAUNIS!;src/utils.ts:811;src/utils.ts:811
0917;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;HIIHTOLOMAAN ASTI... EIKU...;src/utils.ts:812;src/utils.ts:812
0918;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VUOKRASUKSET PALAUTUU AJOISSA!;src/utils.ts:813;src/utils.ts:813
0919;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;LUMI ON KYLMÄÄ!;src/utils.ts:814;src/utils.ts:814
0920;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TERMOSPULLO KAATUI!;src/utils.ts:815;src/utils.ts:815
0921;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;HARJOITTELU JATKUU... JOSSAIN...;src/utils.ts:816;src/utils.ts:816
0922;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SOMALIA-SUOMI-SNOW!;src/utils.ts:817;src/utils.ts:817
0923;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;INTEGRAATIO EDISTYY!;src/utils.ts:818;src/utils.ts:818
0924;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SUOMALAISTUIN LIIKAA!;src/utils.ts:819;src/utils.ts:819
0925;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;STARTUP LOPPU!;src/utils.ts:824;src/utils.ts:824
0926;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SPRINT FEILASI!;src/utils.ts:825;src/utils.ts:825
0927;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MACBOOK HAJOSI!;src/utils.ts:826;src/utils.ts:826
0928;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;DAILY STANDUP PERUUNTUU!;src/utils.ts:827;src/utils.ts:827
0929;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SLACK-VIESTI JÄÄ LUKEMATTA!;src/utils.ts:828;src/utils.ts:828
0930;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;DEPLOY KAATUI... NIIN MINÄKIN!;src/utils.ts:829;src/utils.ts:829
0931;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;STOCK OPTIOT ARVOTON!;src/utils.ts:830;src/utils.ts:830
0932;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;AGILE EI AUTTANUT!;src/utils.ts:831;src/utils.ts:831
0933;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SCRUM MASTER EI PELASTA!;src/utils.ts:832;src/utils.ts:832
0934;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SERIES A JÄÄÄ SAAMATTA!;src/utils.ts:833;src/utils.ts:833
0935;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KOODI JÄÄÄ COMMITOIMATTA!;src/utils.ts:834;src/utils.ts:834
0936;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PIVOTTI EI PELASTA!;src/utils.ts:835;src/utils.ts:835
0937;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TIEDÄTKÖ KUKA MIEHENI ON?!;src/utils.ts:840;src/utils.ts:840
0938;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ESPOO-KORTTI EI PELASTA!;src/utils.ts:842;src/utils.ts:842
0939;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;STEINERKOULUN JOHTOKUNTA KOSTAA!;src/utils.ts:843;src/utils.ts:843
0940;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PERSONAL TRAINER PETTYI!;src/utils.ts:844;src/utils.ts:844
0941;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ÄITIYSPAKKAUS OLI PAREMPI!;src/utils.ts:845;src/utils.ts:845
0942;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;AJAX MUISTAA IKUISESTI!;src/utils.ts:849;src/utils.ts:849 | src/utils.ts:895
0943;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;EI OLLUT DOPINGIA... LUPAAN!;src/utils.ts:850;src/utils.ts:850
0944;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KULTAINEN KENKÄ JÄÄ HAAVEEKSI!;src/utils.ts:851;src/utils.ts:851
0945;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;LAHTI PETTI TAAS!;src/utils.ts:852;src/utils.ts:852
0946;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SUOMEN KUNINGAS KAATUI!;src/utils.ts:853;src/utils.ts:853
0947;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;HEMOFARM EI VASTAA!;src/utils.ts:854;src/utils.ts:854
0948;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;AUTOPILOT CRASHED!;src/utils.ts:858;src/utils.ts:858
0949;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PORTFOLION ARVO: NOLLA!;src/utils.ts:860;src/utils.ts:860
0950;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;BITCOIN KUOLEE... NIIN MINÄKIN...;src/utils.ts:861;src/utils.ts:861
0951;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ELON EI TWIITTAA APUA!;src/utils.ts:862;src/utils.ts:862
0952;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MARS JÄÄ SAAVUTTAMATTA!;src/utils.ts:863;src/utils.ts:863
0953;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;HOLE IN ONE... HAUTAAN!;src/utils.ts:867;src/utils.ts:867
0954;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;GREEN FEE MENI HUKKAAN!;src/utils.ts:868;src/utils.ts:868
0955;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;HANDICAP INFINITY!;src/utils.ts:869;src/utils.ts:869
0956;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;CADDIE EI PELASTA!;src/utils.ts:870;src/utils.ts:870
0957;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;GOLF CART KARKAS!;src/utils.ts:871;src/utils.ts:871
0958;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MÄKIHYPPY OLI PAREMPI LAJI!;src/utils.ts:872;src/utils.ts:872
0959;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;AURAJOKI JÄÄTYI... JA NIIN MINÄKIN!;src/utils.ts:876;src/utils.ts:876
0960;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;FUNIKULAARI JÄI VÄLIIN!;src/utils.ts:877;src/utils.ts:877
0961;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;FÖLI KULKEE ILMAN MUA...;src/utils.ts:878;src/utils.ts:878
0962;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TURUN LATU EI ANTANUT ARMOO!;src/utils.ts:879;src/utils.ts:879
